<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.GOLD-12.19,60,20191125,120000,1462.0000000,1462.1000000,1459.3000000,1460.9000000,10741
SPFB.GOLD-12.19,60,20191125,130000,1460.9000000,1462.7000000,1460.7000000,1462.4000000,2566
SPFB.GOLD-12.19,60,20191125,140000,1462.4000000,1463.0000000,1461.0000000,1461.7000000,1832
SPFB.GOLD-12.19,60,20191125,150000,1461.4000000,1461.4000000,1459.7000000,1460.1000000,2245
SPFB.GOLD-12.19,60,20191125,160000,1460.1000000,1461.2000000,1459.4000000,1461.0000000,1878
SPFB.GOLD-12.19,60,20191125,170000,1461.0000000,1462.2000000,1456.5000000,1458.6000000,13201
SPFB.GOLD-12.19,60,20191125,180000,1458.5000000,1463.6000000,1458.2000000,1462.1000000,9114
SPFB.GOLD-12.19,60,20191125,190000,1462.0000000,1463.6000000,1461.2000000,1462.2000000,7389
SPFB.GOLD-12.19,60,20191125,200000,1461.3000000,1463.0000000,1458.2000000,1460.5000000,3567
SPFB.GOLD-12.19,60,20191125,210000,1460.4000000,1461.5000000,1458.1000000,1459.5000000,3153
SPFB.GOLD-12.19,60,20191125,220000,1459.4000000,1460.7000000,1458.1000000,1459.0000000,2295
SPFB.GOLD-12.19,60,20191125,230000,1459.0000000,1459.3000000,1457.6000000,1458.0000000,1277
SPFB.GOLD-12.19,60,20191126,000000,1458.1000000,1458.3000000,1457.2000000,1457.7000000,1294
SPFB.GOLD-12.19,60,20191126,110000,1458.4000000,1460.5000000,1457.8000000,1458.5000000,4725
SPFB.GOLD-12.19,60,20191126,120000,1458.6000000,1460.6000000,1458.0000000,1459.9000000,4801
SPFB.GOLD-12.19,60,20191126,130000,1460.1000000,1462.2000000,1459.6000000,1460.4000000,6725
SPFB.GOLD-12.19,60,20191126,140000,1460.4000000,1461.4000000,1460.3000000,1461.1000000,1368
SPFB.GOLD-12.19,60,20191126,150000,1461.3000000,1462.0000000,1460.4000000,1460.9000000,1754
SPFB.GOLD-12.19,60,20191126,160000,1460.8000000,1461.0000000,1458.9000000,1459.6000000,4144
SPFB.GOLD-12.19,60,20191126,170000,1459.3000000,1460.0000000,1456.8000000,1458.6000000,7543
SPFB.GOLD-12.19,60,20191126,180000,1458.5000000,1459.5000000,1453.0000000,1457.8000000,11122
SPFB.GOLD-12.19,60,20191126,190000,1457.9000000,1462.5000000,1456.7000000,1462.1000000,11055
SPFB.GOLD-12.19,60,20191126,200000,1462.4000000,1466.3000000,1460.8000000,1461.1000000,14317
SPFB.GOLD-12.19,60,20191126,210000,1461.2000000,1463.0000000,1461.1000000,1462.7000000,2838
SPFB.GOLD-12.19,60,20191126,220000,1462.8000000,1465.3000000,1461.9000000,1464.7000000,5008
SPFB.GOLD-12.19,60,20191126,230000,1464.8000000,1465.0000000,1463.3000000,1464.3000000,3378
SPFB.GOLD-12.19,60,20191127,000000,1464.4000000,1465.1000000,1463.9000000,1464.6000000,2017
SPFB.GOLD-12.19,60,20191127,110000,1465.0000000,1470.0000000,1460.8000000,1461.1000000,8302
SPFB.GOLD-12.19,60,20191127,120000,1461.1000000,1462.3000000,1460.2000000,1462.2000000,2570
SPFB.GOLD-12.19,60,20191127,130000,1462.2000000,1462.6000000,1461.0000000,1461.7000000,1183
SPFB.GOLD-12.19,60,20191127,140000,1461.7000000,1463.1000000,1461.1000000,1462.8000000,2355
SPFB.GOLD-12.19,60,20191127,150000,1462.7000000,1462.7000000,1460.4000000,1461.8000000,3089
SPFB.GOLD-12.19,60,20191127,160000,1461.8000000,1462.2000000,1460.5000000,1461.1000000,4041
SPFB.GOLD-12.19,60,20191127,170000,1461.1000000,1461.5000000,1457.2000000,1458.5000000,15795
SPFB.GOLD-12.19,60,20191127,180000,1458.5000000,1458.6000000,1456.3000000,1457.3000000,5847
SPFB.GOLD-12.19,60,20191127,190000,1457.5000000,1459.9000000,1457.2000000,1459.4000000,7954
SPFB.GOLD-12.19,60,20191127,200000,1458.3000000,1458.4000000,1455.6000000,1458.2000000,7216
SPFB.GOLD-12.19,60,20191127,210000,1458.1000000,1459.5000000,1457.9000000,1459.2000000,4380
SPFB.GOLD-12.19,60,20191127,220000,1459.1000000,1459.1000000,1456.8000000,1457.3000000,2636
SPFB.GOLD-12.19,60,20191127,230000,1457.5000000,1458.3000000,1457.0000000,1457.5000000,2883
SPFB.GOLD-12.19,60,20191128,000000,1457.7000000,1458.2000000,1457.4000000,1457.6000000,687
SPFB.GOLD-12.19,60,20191128,110000,1457.9000000,1460.2000000,1457.8000000,1460.0000000,7332
SPFB.GOLD-12.19,60,20191128,120000,1459.9000000,1461.4000000,1459.7000000,1460.1000000,5107
SPFB.GOLD-12.19,60,20191128,130000,1460.2000000,1460.9000000,1459.7000000,1459.9000000,2038
SPFB.GOLD-12.19,60,20191128,140000,1459.8000000,1460.7000000,1459.4000000,1460.1000000,2381
SPFB.GOLD-12.19,60,20191128,150000,1460.0000000,1460.1000000,1458.7000000,1459.3000000,1827
SPFB.GOLD-12.19,60,20191128,160000,1459.0000000,1459.4000000,1457.8000000,1458.5000000,2829
SPFB.GOLD-12.19,60,20191128,170000,1458.3000000,1459.7000000,1457.9000000,1459.6000000,1454
SPFB.GOLD-12.19,60,20191128,180000,1459.6000000,1459.6000000,1458.1000000,1458.8000000,1764
SPFB.GOLD-12.19,60,20191128,190000,1458.8000000,1458.8000000,1457.3000000,1458.4000000,2987
SPFB.GOLD-12.19,60,20191128,200000,1457.9000000,1458.9000000,1457.8000000,1458.0000000,1113
SPFB.GOLD-12.19,60,20191128,210000,1458.1000000,1459.1000000,1458.0000000,1459.0000000,1009
SPFB.GOLD-12.19,60,20191128,220000,1458.6000000,1459.1000000,1458.0000000,1458.5000000,1191
SPFB.GOLD-12.19,60,20191128,230000,1458.8000000,1459.1000000,1458.4000000,1459.0000000,534
